claimReviewed,itemReviewed.datePublished,itemReviewed.type,author.name,author.jobTitle,author.affiliation.type,author.affiliation.name,title,subtitle,reviewRating.type,reviewRating.alternateName,reviewRating.color,postTerms.partyTermId,postTerms.ratingTermId,postTerms.claimerTermId,type,id,datePublished,url
"""Se han ido tres personas, en definitiva, del partido""",,Claim,Edmundo Bal,Diputado,Organization,Ciudadanos,"Edmundo Bal: ""Se han ido tres personas, en definitiva, del partido""",,Rating,Falso,#f54242,98755,98750,98853,ClaimReview,22190,2019-07-29,https://www.newtral.es/edmundo-bal-se-han-ido-tres-personas-en-definitiva-del-partido/20190730/
"""Los datos de paro desestacionalizado son los peores en nueve años""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,"Pablo Casado: ""Los datos de paro desestacionalizado son los peores en nueve años""",,Rating,Verdad a medias,#ebe013,98757,98749,98786,ClaimReview,21990,2019-07-25,https://www.newtral.es/casado-los-datos-de-paro-desestacionalizado-son-los-peores-en-nueve-anos/20190726/
"""En España se han producido 800.000 desahucios en los últimos diez años""",,Claim,Gabriel Rufián,Diputado,Organization,ERC,Gabriel Rufián: “En España se han producido 800.000 desahucios en los últimos diez años”,,Rating,Falso,#f54242,98758,98750,98850,ClaimReview,21504,2019-07-22,https://www.newtral.es/rufian-en-espana-se-han-producido-800-000-desahucios-en-los-ultimos-diez-anos/20190723/
"""Según el Euskobarómetro, el 83% de los vascos están satisfechos con la Constitución y el Estatuto de Gernika""",,Claim,Pedro Sánchez ,Presidente,Organization,PSOE,"Pedro Sánchez: ""Según el Euskobarómetro, el 83% de los vascos están satisfechos con la Constitución y el Estatuto de Gernika""",,Rating,Verdad a medias,#ebe013,98761,98749,98860,ClaimReview,21423,2019-07-22,https://www.newtral.es/pedro-sanchez-segun-el-euskobarometro-el-83-de-los-vascos-estan-satisfechos-con-la-constitucion-y-el-estatuto-de-gernika/20190723/
"""Ustedes han sido la llave para darle el Gobierno de instituciones de las Islas Canarias al PSOE""",,Claim,Ana Oramas ,Diputada,Organization,Coalición Canaria,"Ana Oramas a Alberto Rivera: ""Ustedes han sido la llave para darle el Gobierno de instituciones de las Islas Canarias al PSOE""",,Rating,Engañoso,#ff8433,98773,98754,98861,ClaimReview,21394,2019-07-22,https://www.newtral.es/oramas-a-ciudadanos-ustedes-han-sido-la-llave-para-darle-el-gobierno-de-instituciones-de-las-islas-canarias-al-psoe/20190723/
"""Las vascas y los vascos no respaldaron la Constitución Española""",,Claim,Mertxe Aizpurua,Diputado,Organization,EH Bildu,Mertxe Aizpurua (EH Bildu): “Las vascas y los vascos no respaldaron la CE”,,Rating,Engañoso,#ff8433,98766,98754,98862,ClaimReview,21373,2019-07-22,https://www.newtral.es/mertxe-aizpurua-eh-bildu-las-vascas-y-los-vascos-no-respaldaron-la-ce/20190723/
"""Hay 750.000 familias sin ingresos""",,Claim,Gabriel Rufián,Diputado,Organization,ERC,"Gabriel Rufián: ""Hay 750.000 familias sin ingresos""","FALSO. Según los últimos datos del INE, que corresponden con el primer trimestre de 2019, hay 589.000 viviendas familiares sin ingresos, y no 750.000 como asegura Gabriel Rufián.
",Rating,Falso,#f54242,98758,98750,98850,ClaimReview,21302,2019-07-22,https://www.newtral.es/rufian-hay-750-000-familias-sin-ingresos/20190723/
"""ERC hemos votado 28 de los 29 reales decretos gratis. Todos menos el de los fondos buitre""",,Claim,Gabriel Rufián,Diputado,Organization,ERC,"Gabriel Rufián: ""ERC hemos votado 28 de sus 29 reales decretos gratis. Todos menos el de los fondos buitre""",,Rating,Verdad a medias,#ebe013,98758,98749,98850,ClaimReview,21284,2019-07-22,https://www.newtral.es/gabriel-rufian-erc-hemos-votado-28-de-los-29-reales-decretos-gratis-todos-menos-el-de-los-fondos-buitre/20190723/
“El pasado mes de junio fue el peor en materia de paro de los últimos diez años”,,Claim,Pablo Casado,Presidente del PP,Organization,Partido Popular,Pablo Casado: “El pasado mes de junio fue el peor en materia de paro de los últimos diez años”,,Rating,Verdad a medias,#ebe013,98757,98749,98786,ClaimReview,21138,2019-07-22,https://www.newtral.es/casado-el-pasado-mes-de-junio-fue-el-peor-en-una-decada-en-materia-de-paro/20190722/
"""En Navarra gobiernan ustedes con Batasuna""",,Claim,Albert Rivera,Diputado,Organization,Ciudadanos,"Albert Rivera: ""En Navarra gobiernan ustedes con Batasuna""",,Rating,Falso,#f54242,98755,98750,98807,ClaimReview,21155,2019-07-21,https://www.newtral.es/rivera-en-navarra-gobiernan-ustedes-con-batasuna/20190722/
La inversión internacional ya es solo la cuarta parte de la que era antes de que usted llegara a la presidencia,,Claim,Pablo Casado,Diputado,Organization,Partido Popular,Pablo Casado: “La inversión internacional ya es solo la cuarta parte de la que era antes de que usted llegara a la presidencia”,,Rating,Engañoso,#ff8433,98757,98754,98786,ClaimReview,21123,2019-07-21,https://www.newtral.es/pablo-casado-la-inversion-internacional-ya-es-solo-la-cuarta-parte-de-la-que-era-antes-de-que-usted-llegara-a-la-presidencia/20190722/
"""Las distintas encuestas dicen que los votantes del PP lo que exigen es que facilite la constitución de un gobierno""",,Claim,Pedro Sánchez ,Presidente,Organization,PSOE,"Pedro Sánchez: ""Las distintas encuestas dicen que los votantes del PP lo que exigen es que facilite la constitución de un gobierno""","Es FALSO. Hasta cuatro encuestas distintas muestran que los votantes del PP prefieren otra cosa
",Rating,Falso,#f54242,98761,98750,98860,ClaimReview,21122,2019-07-21,https://www.newtral.es/pedro-sanchez-las-distintas-encuestas-dicen-que-los-votantes-del-pp-lo-que-exigen-es-que-facilite-la-constitucion-de-un-gobierno/20190722/
"""Nada ha dicho de si va a cumplir con la equiparación salarial de las Fuerzas y Cuerpos de Seguridad del Estado que dejó aprobada el PP""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,"Pablo Casado, a Pedro Sánchez: ""Nada ha dicho de si va a cumplir con la equiparación salarial de las Fuerzas y Cuerpos de Seguridad del Estado que dejó aprobada el PP""",,Rating,Falso,#f54242,98757,98750,98786,ClaimReview,21117,2019-07-21,https://www.newtral.es/casado-a-sanchez-nada-ha-dicho-de-si-va-a-cumplir-con-la-equiparacion-salarial-de-las-fuerzas-y-cuerpos-de-seguridad-del-estado-que-dejo-aprobada-el-pp/20190722/
"""Tenemos que actualizar de forma integral nuestro Estatuto de los Trabajadores, que data del año 80 del siglo pasado""",,Claim,Pedro Sánchez ,Presidente,Organization,PSOE,"Pedro Sánchez: ""Tenemos que actualizar de forma integral nuestro Estatuto de los Trabajadores, que data del año 80 del siglo pasado""",,Rating,Verdad a medias,#ebe013,98761,98749,98860,ClaimReview,21067,2019-07-21,https://www.newtral.es/pedro-sanchez-tenemos-que-actualizar-de-forma-integral-nuestro-estatuto-de-los-trabajadores-que-data-del-ano-80-del-siglo-pasado/20190722/
"""Entiendo perfectamente que en la encuesta del CIS el ochenta y tantos por ciento de los ciudadanos digan que el principal problema son los políticos""",,Claim,Margarita Robles,Ministra de Defensa,Organization,PSOE,"Margarita Robles: ""Entiendo perfectamente que en la encuesta del CIS el ochenta y tantos por ciento de los ciudadanos digan que el principal problema son los políticos""",,Rating,Falso,#f54242,98761,98750,98817,ClaimReview,20544,2019-07-17,https://www.newtral.es/margarita-robles-entiendo-perfectamente-que-en-la-encuesta-del-cis-el-ochenta-y-tantos-por-ciento-de-los-ciudadanos-digan-que-el-principal-problema-son-los-politicos/20190718/
"""Entre Ciudadanos y PP presentamos más de 100 enmiendas a la ordenanza de movilidad que regulaba Madrid Central y no aceptaron ni una""",,Claim,José Luis Martínez-Almeida,Alcalde Del Ayuntamiento De Madrid,Organization,Partido Popular,"José Luis Martínez Almeida: “Entre Ciudadanos y PP presentamos más de 100 enmiendas a la ordenanza de movilidad que regulaba Madrid Central y no aceptaron ni una""",,Rating,Falso,#f54242,98757,98750,98857,ClaimReview,19565,2019-07-11,https://www.newtral.es/almeida-entre-ciudadanos-y-pp-presentamos-mas-de-100-enmiendas-a-la-ordenanza-de-movilidad-que-regulaba-madrid-central-y-no-aceptaron-ni-una/20190712/
"""(La Constitución) implica un consenso en el que no estuvo en su momento la Alianza Popular de Manuel Fraga""",,Claim,Pablo Iglesias,Diputado,Organization,Unidas Podemos,Pablo Iglesias: «[La Constitución] implica un consenso en el que no estuvo en su momento la Alianza Popular de Manuel Fraga»,,Rating,Engañoso,#ff8433,98763,98754,98858,ClaimReview,19239,2019-07-11,https://www.newtral.es/pablo-iglesias-la-constitucion-implica-un-consenso-en-el-que-no-estuvo-en-su-momento-la-alianza-popular-de-manuel-fraga/20190712/
"""Seguimos liderando ese crecimiento económico""",,Claim,Pedro Sánchez ,Presidente,Organization,PSOE,"Pedro Sánchez, sobre las previsiones de la UE: ""Seguimos liderando ese crecimiento económico""",,Rating,Falso,#f54242,98761,98750,98860,ClaimReview,19531,2019-07-10,https://www.newtral.es/pedro-sanchez-sobre-las-previsiones-de-la-ue-seguimos-liderando-ese-crecimiento-economico/20190711/
"""Cuando Carmena aplicó Madrid Central también hubo un juez que dictó una medida cautelar, por tanto no se pudo poner inmediatamente""",,Claim,Begoña Villacís,Vicealcaldesa,Organization,Ciudadanos,"Begoña Villacís: “Cuando Carmena aplicó Madrid Central también hubo un juez que dictó una medida cautelar, por tanto no se pudo poner inmediatamente”",,Rating,Falso,#f54242,98755,98750,98778,ClaimReview,19345,2019-07-10,https://www.newtral.es/villacis-cuando-carmena-aplico-madrid-central-tambien-hubo-un-juez-que-dicto-una-medida-cautelar-por-tanto-no-se-pudo-poner-inmediatamente/20190711/
"""Ni siquiera Ciudadanos en estos últimos cuatro años, que tenían muchos más escaños que Vox, ha entrado en los gobiernos""",,Claim,Javier Maroto,Senador,Organization,Partido Popular,"Javier Maroto: ""Ni siquiera Ciudadanos en estos últimos cuatro años, que tenían muchos más escaños que Vox, ha entrado en los gobiernos""",,Rating,Verdad a medias,#ebe013,98757,98749,98855,ClaimReview,19229,2019-07-09,https://www.newtral.es/javier-maroto-ni-siquiera-ciudadanos-en-estos-ultimos-cuatro-anos-que-tenian-muchos-mas-escanos-que-vox-ha-entrado-en-los-gobiernos/20190710/
"""Este año van a cerrar el 50% de los quirófanos en Andalucía y 1.800 camas que han denunciado los sindicatos""",,Claim,Susana Díaz,Diputada,Organization,PSOE,Susana Díaz: “Este año van a cerrar el 50% de los quirófanos en Andalucía y 1.800 camas que han denunciado los sindicatos”,,Rating,Engañoso,#ff8433,98761,98754,98820,ClaimReview,19217,2019-07-09,https://www.newtral.es/susana-diaz-este-ano-van-a-cerrar-el-50-de-los-quirofanos-en-andalucia-y-1-800-camas-que-han-denunciado-los-sindicatos/20190710/
"""Han quitado 700 maestros este año en la oferta pública de empleo""",,Claim,Susana Díaz,Diputada,Organization,PSOE,"Susana Díaz, sobre el Gobierno de Andalucía: “Han quitado 700 maestros este año en la oferta pública de empleo”",,Rating,Verdadero,#01f3b3,98761,98753,98820,ClaimReview,19200,2019-07-09,https://www.newtral.es/susana-diaz-sobre-el-gobierno-de-andalucia-han-quitado-700-maestros-este-ano-en-la-oferta-publica-de-empleo/20190710/
"""Le van a bajar los impuestos a los grandes ricos de Andalucía, a las 300 familias más ricas""",,Claim,Susana Díaz,Diputada,Organization,PSOE,"Susana Díaz, sobre el tramo autonómico del IRPF: ""Le van a bajar los impuestos a los grandes ricos de Andalucía, a las 300 familias más ricas""",,Rating,Engañoso,#ff8433,98761,98754,98820,ClaimReview,19179,2019-07-09,https://www.newtral.es/susana-diaz-sobre-el-tramo-autonomico-del-irpf-le-van-a-bajar-los-impuestos-a-los-grandes-ricos-de-andalucia-a-las-300-familias-mas-ricas/20190710/
"""Cuando IU firmó el pacto conmigo no defendía la autodeterminación""",,Claim,Susana Díaz,Diputada,Organization,PSOE,"Susana Díaz: ""Cuando IU firmó el pacto conmigo no defendía la autodeterminación""",,Rating,Falso,#f54242,98761,98750,98820,ClaimReview,19107,2019-07-08,https://www.newtral.es/susana-diaz-cuando-iu-firmo-el-pacto-conmigo-no-defendia-la-autodeterminacion/20190709/
"""Antes de Maragall y de Zapatero, nadie en Cataluña propugnaba ni siquiera la modificación del Estatut de 1980""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,"Pablo Casado: “Antes de Maragall y de Zapatero, nadie en Cataluña propugnaba ni siquiera la modificación del Estatut de 1980”",,Rating,Falso,#f54242,98757,98750,98786,ClaimReview,18906,2019-07-06,https://www.newtral.es/pablo-casado-antes-de-maragall-y-de-zapatero-nadie-en-cataluna-propugnaba-ni-siquiera-la-modificacion-del-estatut-de-1980/20190707/
"""Lo que he hecho ha sido construir un gobierno prácticamente con la mitad de independientes""",,Claim,Pedro Sánchez ,Presidente,Organization,PSOE,"Pedro Sánchez: “Lo que he hecho ha sido construir un gobierno prácticamente con la mitad de independientes""",,Rating,Falso,#f54242,98761,98750,98860,ClaimReview,18918,2019-07-04,https://www.newtral.es/pedro-sanchez-lo-que-he-hecho-ha-sido-construir-un-gobierno-practicamente-con-la-mitad-de-independientes/20190705/
"""Para que haya un presidente socialista [en la Comisión Europea] hay que recordar la figura de Delors, del siglo pasado, los años 80""",,Claim,Pedro Sánchez ,Presidente,Organization,PSOE,"Pedro Sánchez: ""Para que haya un presidente socialista [en la Comisión Europea] hay que recordar la figura de Delors, del siglo pasado, los años 80""",,Rating,Verdad a medias,#ebe013,98761,98749,98860,ClaimReview,18581,2019-07-02,https://www.newtral.es/pedro-sanchez-para-que-haya-un-presidente-socialista-en-la-comision-europea-hay-que-recordar-la-figura-de-delors-del-siglo-pasado-los-anos-80/20190703/
"""Los recursos de los madrileños están principalmente dedicados a la deuda o a las tramas de corrupción""",,Claim,Íñigo Errejón,Diputado,Organization,Más Madrid,Íñigo Errejón: “Los recursos de los madrileños están principalmente dedicados a la deuda o a las tramas de corrupción”,,Rating,Falso,#f54242,98767,98750,98804,ClaimReview,18571,2019-07-02,https://www.newtral.es/inigo-errejon-los-recursos-de-los-madrilenos-estan-principalmente-dedicados-a-la-deuda-o-a-las-tramas-de-corrupcion/20190703/
Tenemos 74.000 personas esperando a que le den la dependencia (en la C. de Madrid),,Claim,Rocío Monasterio ,Diputada,Organization,Vox,"Rocío Monasterio: ""Tenemos 74.000 personas esperando a que le den la dependencia (en la C. de Madrid)""",,Rating,Falso,#f54242,98768,98750,98792,ClaimReview,18196,2019-07-02,https://www.newtral.es/rocio-monasterio-tenemos-74-000-personas-esperando-a-que-le-den-la-dependencia-en-la-c-de-madrid/20190703/
"""El PSOE aventaja al siguiente partido, al PP, en más del doble de diputados""",,Claim,Felipe Sicilia,Diputado,Organization,PSOE,"Felipe Sicilia: “El PSOE aventaja al siguiente partido, al PP, en más del doble de diputados”",,Rating,Falso,#f54242,98761,98750,98851,ClaimReview,18489,2019-07-01,https://www.newtral.es/felipe-sicilia-el-psoe-aventaja-al-siguiente-partido-al-pp-en-mas-del-doble-de-diputados/20190702/
"""Que no haya un Gobierno efectivo sino uno en funciones cuesta 132 millones de euros a Cantabria""",,Claim,Miguel Ángel Revilla,PRESIDENTE,Organization,Partido Regionalista de Cantabria,Miguel Ángel Revilla: “Que no haya un Gobierno efectivo sino uno en funciones cuesta 132 millones de euros a Cantabria”,,Rating,Falso,#f54242,98762,98750,98864,ClaimReview,17765,2019-06-30,https://www.newtral.es/miguel-angel-revilla-que-no-haya-un-gobierno-efectivo-sino-uno-en-funciones-cuesta-132-millones-de-euros-a-cantabria/20190701/
En cinco meses hemos puesto en marcha en Andalucía 21 unidades de violencia integral de género,,Claim,Juan Marín,Vicepresidente y consejero de Turismo. Regeneración. Justicia y Administración Local,Organization,Ciudadanos,Juan Marín: “En cinco meses hemos puesto en marcha en Andalucía 21 unidades de violencia integral de género”,,Rating,Engañoso,#ff8433,98755,98754,98823,ClaimReview,17644,2019-06-24,https://www.newtral.es/juan-marin-en-cinco-meses-hemos-puesto-en-marcha-en-andalucia-21-unidades-de-violencia-integral-de-genero/20190625/
